Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,2015,2017,2019
VEN,"Venezuela, RB",3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,3.4,3.68,3.59
VEN,"Venezuela, RB",3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,131,118,133
VEN,"Venezuela, RB",3530,"WEF Infrastructure subindex, 1-7 (best)",Value,2.43,2.39,2.26
VEN,"Venezuela, RB",3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,117,109,117
VEN,"Venezuela, RB",3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,3.31,3.41,3.07
VEN,"Venezuela, RB",3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,28,31,36
VEN,"Venezuela, RB",3534,"WEF Business environment, 1-7 (best)",Value,2.36,2.43,2.37
VEN,"Venezuela, RB",3535,"WEF Business environment, 1-7 (best)",Rank,141,136,140
VEN,"Venezuela, RB",3536,"WEF Safety and security pillar, 1-7 (best)",Value,3.36,,3.33
VEN,"Venezuela, RB",3537,"WEF Safety and security pillar, 1-7 (best)",Rank,137,,137
VEN,"Venezuela, RB",3538,"WEF Health and hygiene, 1-7 (best)",Value,5.08,5.1,5.05
VEN,"Venezuela, RB",3539,"WEF Health and hygiene, 1-7 (best)",Rank,81,80,86
VEN,"Venezuela, RB",3540,"WEF Human resources and labour market, 1-7 (best)",Value,3.66,3.94,3.62
VEN,"Venezuela, RB",3541,"WEF Human resources and labour market, 1-7 (best)",Rank,125,116,127
VEN,"Venezuela, RB",3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,3.46,3.5,3.65
VEN,"Venezuela, RB",3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,94,105,104
VEN,"Venezuela, RB",3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,3.36,3.4,2.39
VEN,"Venezuela, RB",3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,129,123,137
VEN,"Venezuela, RB",3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,2.24,2.18,2.16
VEN,"Venezuela, RB",3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,112,117,125
VEN,"Venezuela, RB",3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,4.63,5.47,5.05
VEN,"Venezuela, RB",3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,71,26,96
VEN,"Venezuela, RB",3554,"WEF Environmental sustainability, 1-7 (best)",Value,3.38,3.68,3.7
VEN,"Venezuela, RB",3555,"WEF Environmental sustainability, 1-7 (best)",Rank,125,113,125
VEN,"Venezuela, RB",3556,"WEF Air transport infrastructure, 1-7 (best)",Value,2.14,2.05,1.84
VEN,"Venezuela, RB",3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,101,103,120
VEN,"Venezuela, RB",3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,2.08,2.03,1.98
VEN,"Venezuela, RB",3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,139,130,134
VEN,"Venezuela, RB",3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,3.08,3.1,2.96
VEN,"Venezuela, RB",3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,100,99,101
VEN,"Venezuela, RB",3562,"WEF Natural resources pillar, 1-7 (best)",Value,4.49,4.6,4.08
VEN,"Venezuela, RB",3563,"WEF Natural resources pillar, 1-7 (best)",Rank,15,18,28
VEN,"Venezuela, RB",3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,2.13,2.21,2.06
VEN,"Venezuela, RB",3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,47,48,49
VNM,Vietnam,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,3.6,3.78,3.91
VNM,Vietnam,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,75,67,63
VNM,Vietnam,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,4.56,4.83,4.84
VNM,Vietnam,3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,73,66,73
VNM,Vietnam,3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,3.72,3.93,4.37
VNM,Vietnam,3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,112,105,79
VNM,Vietnam,3530,"WEF Infrastructure subindex, 1-7 (best)",Value,2.93,2.86,3.09
VNM,Vietnam,3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,94,91,87
VNM,Vietnam,3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,3.2,3.52,3.36
VNM,Vietnam,3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,33,,26
VNM,Vietnam,3534,"WEF Business environment, 1-7 (best)",Value,4.45,4.45,4.41
VNM,Vietnam,3535,"WEF Business environment, 1-7 (best)",Rank,66,68,67
VNM,Vietnam,3536,"WEF Safety and security pillar, 1-7 (best)",Value,5.31,,5.61
VNM,Vietnam,3537,"WEF Safety and security pillar, 1-7 (best)",Rank,75,,58
VNM,Vietnam,3538,"WEF Health and hygiene, 1-7 (best)",Value,4.99,5.04,4.98
VNM,Vietnam,3539,"WEF Health and hygiene, 1-7 (best)",Rank,83,82,91
VNM,Vietnam,3540,"WEF Human resources and labour market, 1-7 (best)",Value,4.68,4.91,4.84
VNM,Vietnam,3541,"WEF Human resources and labour market, 1-7 (best)",Rank,55,37,47
VNM,Vietnam,3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,3.37,4.18,4.34
VNM,Vietnam,3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,97,80,83
VNM,Vietnam,3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,3.73,4.03,4.56
VNM,Vietnam,3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,119,101,89
VNM,Vietnam,3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,2.68,2.99,3.7
VNM,Vietnam,3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,89,73,58
VNM,Vietnam,3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,5.3,5.35,5.87
VNM,Vietnam,3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,22,35,22
VNM,Vietnam,3554,"WEF Environmental sustainability, 1-7 (best)",Value,3.16,3.35,3.76
VNM,Vietnam,3555,"WEF Environmental sustainability, 1-7 (best)",Rank,132,129,121
VNM,Vietnam,3556,"WEF Air transport infrastructure, 1-7 (best)",Value,2.72,2.81,3.39
VNM,Vietnam,3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,68,61,50
VNM,Vietnam,3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,3.14,3.12,3.04
VNM,Vietnam,3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,87,71,84
VNM,Vietnam,3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,2.95,2.65,2.85
VNM,Vietnam,3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,105,113,106
VNM,Vietnam,3562,"WEF Natural resources pillar, 1-7 (best)",Value,3.61,4.02,3.81
VNM,Vietnam,3563,"WEF Natural resources pillar, 1-7 (best)",Rank,40,34,35
VNM,Vietnam,3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,2.79,3.02,2.91
VNM,Vietnam,3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,33,30,29
YEM,"Yemen, Rep.",3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,2.62,2.44,2.42
YEM,"Yemen, Rep.",3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,138,136,140
YEM,"Yemen, Rep.",3526,"WEF Enabling environment subindex, 1-7 (best)",Value,3.18,3.14,3.23
YEM,"Yemen, Rep.",3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,140,135,137
YEM,"Yemen, Rep.",3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,3.26,3.12,3.19
YEM,"Yemen, Rep.",3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,138,135,139
YEM,"Yemen, Rep.",3530,"WEF Infrastructure subindex, 1-7 (best)",Value,2.31,1.91,1.69
YEM,"Yemen, Rep.",3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,128,131,140
YEM,"Yemen, Rep.",3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,1.74,1.6,1.56
YEM,"Yemen, Rep.",3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,123,129,133
YEM,"Yemen, Rep.",3534,"WEF Business environment, 1-7 (best)",Value,3.58,3.53,3.46
YEM,"Yemen, Rep.",3535,"WEF Business environment, 1-7 (best)",Rank,128,128,131
YEM,"Yemen, Rep.",3536,"WEF Safety and security pillar, 1-7 (best)",Value,2.86,,3.2
YEM,"Yemen, Rep.",3537,"WEF Safety and security pillar, 1-7 (best)",Rank,139,,138
YEM,"Yemen, Rep.",3538,"WEF Health and hygiene, 1-7 (best)",Value,3.84,3.85,4.07
YEM,"Yemen, Rep.",3539,"WEF Health and hygiene, 1-7 (best)",Rank,115,110,107
YEM,"Yemen, Rep.",3540,"WEF Human resources and labour market, 1-7 (best)",Value,3.31,3.19,2.96
YEM,"Yemen, Rep.",3541,"WEF Human resources and labour market, 1-7 (best)",Rank,133,132,139
YEM,"Yemen, Rep.",3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,2.29,2.32,2.44
YEM,"Yemen, Rep.",3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,128,130,130
YEM,"Yemen, Rep.",3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,2.8,2.44,1.86
YEM,"Yemen, Rep.",3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,138,135,140
YEM,"Yemen, Rep.",3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,1.34,1.32,1.32
YEM,"Yemen, Rep.",3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,139,136,140
YEM,"Yemen, Rep.",3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,5.99,5.92,5.97
YEM,"Yemen, Rep.",3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,4,7,17
YEM,"Yemen, Rep.",3554,"WEF Environmental sustainability, 1-7 (best)",Value,2.92,2.78,3.38
YEM,"Yemen, Rep.",3555,"WEF Environmental sustainability, 1-7 (best)",Rank,138,136,138
YEM,"Yemen, Rep.",3556,"WEF Air transport infrastructure, 1-7 (best)",Value,1.59,1.5,1.22
YEM,"Yemen, Rep.",3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,134,133,140
YEM,"Yemen, Rep.",3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,2.55,2.04,1.99
YEM,"Yemen, Rep.",3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,122,129,133
YEM,"Yemen, Rep.",3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,2.78,2.2,1.87
YEM,"Yemen, Rep.",3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,113,127,135
YEM,"Yemen, Rep.",3562,"WEF Natural resources pillar, 1-7 (best)",Value,2.03,1.86,1.84
YEM,"Yemen, Rep.",3563,"WEF Natural resources pillar, 1-7 (best)",Rank,129,132,135
YEM,"Yemen, Rep.",3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,1.45,1.33,1.28
YEM,"Yemen, Rep.",3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,89,111,109
ZAF,South Africa,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,4.08,4.01,3.97
ZAF,South Africa,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,48,53,61
ZAF,South Africa,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,4.38,4.41,4.23
ZAF,South Africa,3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,86,92,105
ZAF,South Africa,3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,4.14,3.98,4.08
ZAF,South Africa,3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,72,97,107
ZAF,South Africa,3530,"WEF Infrastructure subindex, 1-7 (best)",Value,3.97,3.74,3.72
ZAF,South Africa,3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,50,55,60
ZAF,South Africa,3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,3.83,3.89,3.86
ZAF,South Africa,3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,15,18,17
ZAF,South Africa,3534,"WEF Business environment, 1-7 (best)",Value,5.35,5.28,4.6
ZAF,South Africa,3535,"WEF Business environment, 1-7 (best)",Rank,15,21,57
ZAF,South Africa,3536,"WEF Safety and security pillar, 1-7 (best)",Value,4.3,,3.91
ZAF,South Africa,3537,"WEF Safety and security pillar, 1-7 (best)",Rank,119,,132
ZAF,South Africa,3538,"WEF Health and hygiene, 1-7 (best)",Value,3.85,3.77,3.66
ZAF,South Africa,3539,"WEF Health and hygiene, 1-7 (best)",Rank,114,113,113
ZAF,South Africa,3540,"WEF Human resources and labour market, 1-7 (best)",Value,4.09,4.64,4.41
ZAF,South Africa,3541,"WEF Human resources and labour market, 1-7 (best)",Rank,105,63,81
ZAF,South Africa,3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,4.29,4.43,4.57
ZAF,South Africa,3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,62,68,75
ZAF,South Africa,3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,4.88,4.68,4.81
ZAF,South Africa,3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,46,59,75
ZAF,South Africa,3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,2.38,2.38,2.53
ZAF,South Africa,3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,102,110,109
ZAF,South Africa,3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,4.99,5.25,5.59
ZAF,South Africa,3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,42,43,53
ZAF,South Africa,3554,"WEF Environmental sustainability, 1-7 (best)",Value,4.29,3.62,3.7
ZAF,South Africa,3555,"WEF Environmental sustainability, 1-7 (best)",Rank,56,117,124
ZAF,South Africa,3556,"WEF Air transport infrastructure, 1-7 (best)",Value,3.28,3.41,3.34
ZAF,South Africa,3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,48,46,53
ZAF,South Africa,3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,3.59,3.4,3.52
ZAF,South Africa,3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,63,59,58
ZAF,South Africa,3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,5.02,4.4,4.3
ZAF,South Africa,3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,40,59,64
ZAF,South Africa,3562,"WEF Natural resources pillar, 1-7 (best)",Value,4.28,4.41,4.52
ZAF,South Africa,3563,"WEF Natural resources pillar, 1-7 (best)",Rank,22,23,15
ZAF,South Africa,3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,3.39,3.38,3.19
ZAF,South Africa,3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,20,19,23
ZMB,Zambia,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,3.22,3.18,3.16
ZMB,Zambia,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,107,108,113
ZMB,Zambia,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,4.02,3.93,3.89
ZMB,Zambia,3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,106,114,116
ZMB,Zambia,3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,3.86,4.03,4.08
ZMB,Zambia,3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,101,92,109
ZMB,Zambia,3530,"WEF Infrastructure subindex, 1-7 (best)",Value,2.56,2.28,2.23
ZMB,Zambia,3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,109,118,119
ZMB,Zambia,3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,2.43,2.48,2.45
ZMB,Zambia,3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,64,66,64
ZMB,Zambia,3534,"WEF Business environment, 1-7 (best)",Value,4.75,4.63,4.4
ZMB,Zambia,3535,"WEF Business environment, 1-7 (best)",Rank,41,52,69
ZMB,Zambia,3536,"WEF Safety and security pillar, 1-7 (best)",Value,5.4,,5.33
ZMB,Zambia,3537,"WEF Safety and security pillar, 1-7 (best)",Rank,68,,81
ZMB,Zambia,3538,"WEF Health and hygiene, 1-7 (best)",Value,2.44,2.7,2.63
ZMB,Zambia,3539,"WEF Health and hygiene, 1-7 (best)",Rank,140,131,132
ZMB,Zambia,3540,"WEF Human resources and labour market, 1-7 (best)",Value,4.99,4.09,3.85
ZMB,Zambia,3541,"WEF Human resources and labour market, 1-7 (best)",Rank,28,109,119
ZMB,Zambia,3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,2.51,2.81,3.23
ZMB,Zambia,3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,122,118,117
ZMB,Zambia,3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,4.07,3.86,4.3
ZMB,Zambia,3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,100,107,101
ZMB,Zambia,3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,2.3,2.9,2.88
ZMB,Zambia,3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,109,83,93
ZMB,Zambia,3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,4.92,4.8,5.14
ZMB,Zambia,3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,50,79,90
ZMB,Zambia,3554,"WEF Environmental sustainability, 1-7 (best)",Value,4.16,4.58,4.38
ZMB,Zambia,3555,"WEF Environmental sustainability, 1-7 (best)",Rank,65,33,53
ZMB,Zambia,3556,"WEF Air transport infrastructure, 1-7 (best)",Value,1.93,1.86,1.78
ZMB,Zambia,3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,117,117,124
ZMB,Zambia,3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,2.8,2.35,2.39
ZMB,Zambia,3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,106,113,117
ZMB,Zambia,3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,2.94,2.63,2.52
ZMB,Zambia,3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,106,114,117
ZMB,Zambia,3562,"WEF Natural resources pillar, 1-7 (best)",Value,3.58,3.69,3.64
ZMB,Zambia,3563,"WEF Natural resources pillar, 1-7 (best)",Rank,42,46,41
ZMB,Zambia,3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,1.28,1.27,1.27
ZMB,Zambia,3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,116,119,110
ZWE,Zimbabwe,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,3.09,3.11,3.15
ZWE,Zimbabwe,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,115,114,114
ZWE,Zimbabwe,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,3.59,3.58,3.69
ZWE,Zimbabwe,3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,126,126,125
ZWE,Zimbabwe,3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,3.81,3.99,4.15
ZWE,Zimbabwe,3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,103,94,106
ZWE,Zimbabwe,3530,"WEF Infrastructure subindex, 1-7 (best)",Value,2.46,2.36,2.34
ZWE,Zimbabwe,3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,116,112,113
ZWE,Zimbabwe,3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,2.49,2.53,2.44
ZWE,Zimbabwe,3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,60,61,65
ZWE,Zimbabwe,3534,"WEF Business environment, 1-7 (best)",Value,2.97,2.98,3.31
ZWE,Zimbabwe,3535,"WEF Business environment, 1-7 (best)",Rank,138,134,136
ZWE,Zimbabwe,3536,"WEF Safety and security pillar, 1-7 (best)",Value,5.31,,5.39
ZWE,Zimbabwe,3537,"WEF Safety and security pillar, 1-7 (best)",Rank,74,,77
ZWE,Zimbabwe,3538,"WEF Health and hygiene, 1-7 (best)",Value,3,2.88,2.96
ZWE,Zimbabwe,3539,"WEF Health and hygiene, 1-7 (best)",Rank,130,128,125
ZWE,Zimbabwe,3540,"WEF Human resources and labour market, 1-7 (best)",Value,3.83,3.63,3.57
ZWE,Zimbabwe,3541,"WEF Human resources and labour market, 1-7 (best)",Rank,120,127,129
ZWE,Zimbabwe,3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,2.82,2.87,3.19
ZWE,Zimbabwe,3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,115,117,119
ZWE,Zimbabwe,3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,3.87,3.88,4.87
ZWE,Zimbabwe,3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,112,105,72
ZWE,Zimbabwe,3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,2.22,2.9,3.02
ZWE,Zimbabwe,3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,113,82,84
ZWE,Zimbabwe,3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,4.96,5.07,5.32
ZWE,Zimbabwe,3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,44,53,81
ZWE,Zimbabwe,3554,"WEF Environmental sustainability, 1-7 (best)",Value,4.18,4.13,4.07
ZWE,Zimbabwe,3555,"WEF Environmental sustainability, 1-7 (best)",Rank,63,68,99
ZWE,Zimbabwe,3556,"WEF Air transport infrastructure, 1-7 (best)",Value,1.79,1.87,1.79
ZWE,Zimbabwe,3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,127,116,122
ZWE,Zimbabwe,3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,2.74,2.41,2.27
ZWE,Zimbabwe,3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,110,110,122
